gene	chain	pred
evm.model.hic_scaffold_6_pilon.642	108	0.9709179997444153
evm.model.hic_scaffold_3_pilon.267	4350	0.5903952121734619
evm.model.hic_scaffold_3_pilon.267	32988	0.00385989504866302
evm.model.hic_scaffold_4_pilon.692	33763	0.005832587368786335
evm.model.hic_scaffold_4_pilon.692	6837	0.006750921253114939
evm.model.hic_scaffold_4_pilon.692	26540	0.00385989504866302
evm.model.hic_scaffold_4_pilon.692	28170	0.00385989504866302
evm.model.hic_scaffold_4_pilon.692	28306	0.00385989504866302
evm.model.hic_scaffold_4_pilon.692	5897	0.006750921253114939
evm.model.hic_scaffold_4_pilon.692	18897	0.006447897758334875
evm.model.hic_scaffold_4_pilon.692	28614	0.005832587368786335
evm.model.hic_scaffold_4_pilon.692	29228	0.00385989504866302
evm.model.hic_scaffold_4_pilon.692	32603	0.005832587368786335
evm.model.hic_scaffold_4_pilon.692	29608	0.00385989504866302
evm.model.WTDall_ctg4292.1	33843	0.023019982501864433
evm.model.WTDall_ctg4292.1	32987	0.038516294211149216
evm.model.WTDall_ctg4292.1	24519	0.00791759230196476
evm.model.WTDall_ctg4292.1	23074	0.009447126649320126
evm.model.WTDall_ctg4292.1	16480	0.966149091720581
evm.model.WTDall_ctg4292.1	26483	0.00385989504866302
evm.model.WTDall_ctg4292.1	33846	0.2101307362318039
evm.model.WTDall_ctg4292.1	20223	0.7651262879371643
evm.model.WTDall_ctg4292.1	24258	0.00385989504866302
evm.model.WTDall_ctg4292.1	24138	0.038516294211149216
evm.model.WTDall_ctg4292.1	29811	0.011142316274344921
evm.model.WTDall_ctg4292.1	32460	0.4632594585418701
evm.model.WTDall_ctg4292.1	23570	0.00385989504866302
evm.model.WTDall_ctg4292.1	35008	0.7651262879371643
evm.model.WTDall_ctg4292.1	22029	0.7815594673156738
evm.model.WTDall_ctg4292.1	30872	0.00385989504866302
evm.model.WTDall_ctg4292.1	27113	0.007375147193670273
evm.model.WTDall_ctg4292.1	16747	0.9129905104637146
evm.model.WTDall_ctg4292.1	30871	0.031016850844025612
evm.model.WTDall_ctg4292.1	34212	0.00385989504866302
evm.model.hic_scaffold_3_pilon.1356	13731	0.00385989504866302
evm.model.hic_scaffold_6_pilon.1136	13655	0.007175676058977842
evm.model.hic_scaffold_6_pilon.1136	1889	0.09967800974845886
evm.model.hic_scaffold_5_pilon.244	22133	0.006750921253114939
evm.model.hic_scaffold_5_pilon.244	30815	0.007175676058977842
evm.model.hic_scaffold_5_pilon.244	34933	0.03691134601831436
evm.model.hic_scaffold_5_pilon.244	22555	0.006750921253114939
evm.model.hic_scaffold_5_pilon.244	18821	0.006750921253114939
evm.model.hic_scaffold_5_pilon.244	24600	0.009871109388768673
evm.model.hic_scaffold_5_pilon.244	23558	0.006750921253114939
evm.model.hic_scaffold_5_pilon.244	14389	0.006967954803258181
evm.model.hic_scaffold_5_pilon.244	26510	0.006750921253114939
evm.model.hic_scaffold_5_pilon.244	28095	0.006750921253114939
evm.model.hic_scaffold_5_pilon.244	27024	0.006750921253114939
evm.model.hic_scaffold_5_pilon.244	19036	0.006479518488049507
evm.model.hic_scaffold_5_pilon.244	25484	0.010283106938004494
evm.model.hic_scaffold_5_pilon.244	21291	0.006750921253114939
evm.model.hic_scaffold_5_pilon.244	33608	0.006750921253114939
evm.model.hic_scaffold_5_pilon.244	23237	0.006750921253114939
evm.model.hic_scaffold_4_pilon.823	2200	0.006750921253114939
evm.model.hic_scaffold_6_pilon.1167	384	0.006750921253114939
evm.model.hic_scaffold_9_pilon.411	27381	0.005832587368786335
evm.model.hic_scaffold_9_pilon.411	18396	0.006447897758334875
evm.model.hic_scaffold_9_pilon.411	4119	0.0726327896118164
evm.model.hic_scaffold_9_pilon.411	5752	0.02116733230650425
evm.model.hic_scaffold_68_pilon.8	23272	0.006447897758334875
evm.model.hic_scaffold_68_pilon.8	9923	0.006750921253114939
evm.model.hic_scaffold_4_pilon.164	13848	0.00385989504866302
evm.model.hic_scaffold_4_pilon.164	8979	0.007175676058977842
evm.model.hic_scaffold_1_pilon.284	45	0.12034816294908524
evm.model.hic_scaffold_15_pilon.113	19164	0.5010205507278442
evm.model.hic_scaffold_18_pilon.1	5618	0.03371972590684891
evm.model.hic_scaffold_3_pilon.1426	37096	0.009760422632098198
evm.model.hic_scaffold_3_pilon.1426	29780	0.013059735298156738
evm.model.hic_scaffold_3_pilon.1435	9773	0.20141489803791046
evm.model.hic_scaffold_3_pilon.1456	3389	0.006750921253114939
evm.model.hic_scaffold_3_pilon.1458	3389	0.03691134601831436
evm.model.hic_scaffold_3_pilon.1460	3389	0.006750921253114939
evm.model.hic_scaffold_3_pilon.1460	3333	0.008810875937342644
evm.model.hic_scaffold_3_pilon.1470	7134	0.03371972590684891
evm.model.hic_scaffold_3_pilon.1470	14118	0.006065206602215767
evm.model.hic_scaffold_3_pilon.1503	2187	0.0726327896118164
evm.model.hic_scaffold_3_pilon.1509	2643	0.7651262879371643
evm.model.hic_scaffold_7_pilon.1291	35448	0.006876039318740368
evm.model.hic_scaffold_7_pilon.1291	18933	0.013429302722215652
evm.model.hic_scaffold_7_pilon.1291	27744	0.006876039318740368
evm.model.hic_scaffold_4_pilon.458	9892	0.006750921253114939
evm.model.hic_scaffold_4_pilon.458	24068	0.007175676058977842
evm.model.hic_scaffold_4_pilon.458	6821	0.007175676058977842
evm.model.hic_scaffold_4_pilon.458	1252	0.534828245639801
evm.model.hic_scaffold_4_pilon.459	9892	0.006750921253114939
evm.model.hic_scaffold_4_pilon.459	24068	0.005832587368786335
evm.model.hic_scaffold_4_pilon.459	6821	0.0404997318983078
evm.model.hic_scaffold_4_pilon.459	22132	0.006515273358672857
evm.model.hic_scaffold_4_pilon.459	23156	0.008106115274131298
evm.model.hic_scaffold_10_pilon.187	7076	0.006447897758334875
evm.model.hic_scaffold_10_pilon.187	18273	0.7651262879371643
evm.model.hic_scaffold_9_pilon.423	7935	0.007476018741726875
evm.model.hic_scaffold_9_pilon.423	22266	0.011142316274344921
evm.model.hic_scaffold_9_pilon.423	10230	0.0404997318983078
evm.model.hic_scaffold_9_pilon.424	7935	0.006447897758334875
evm.model.hic_scaffold_9_pilon.424	12138	0.00385989504866302
evm.model.hic_scaffold_9_pilon.424	8427	0.00385989504866302
evm.model.hic_scaffold_9_pilon.424	14279	0.00385989504866302
evm.model.hic_scaffold_9_pilon.424	14049	0.00385989504866302
evm.model.hic_scaffold_9_pilon.424	18859	0.00385989504866302
evm.model.hic_scaffold_9_pilon.424	11819	0.00385989504866302
evm.model.hic_scaffold_9_pilon.424	22266	0.010310426354408264
evm.model.hic_scaffold_9_pilon.424	26262	0.00385989504866302
evm.model.hic_scaffold_9_pilon.424	22716	0.009840383194386959
evm.model.hic_scaffold_9_pilon.424	8515	0.00385989504866302
evm.model.hic_scaffold_9_pilon.424	25312	0.00385989504866302
evm.model.hic_scaffold_9_pilon.424	28399	0.00385989504866302
evm.model.hic_scaffold_9_pilon.424	13995	0.00385989504866302
evm.model.hic_scaffold_6_pilon.129	15340	0.007476018741726875
evm.model.hic_scaffold_6_pilon.129	5256	0.005978799425065517
evm.model.hic_scaffold_6_pilon.129	14269	0.006750921253114939
evm.model.hic_scaffold_6_pilon.129	29004	0.006750921253114939
evm.model.hic_scaffold_6_pilon.129	25961	0.006750921253114939
evm.model.hic_scaffold_6_pilon.129	23714	0.006750921253114939
evm.model.hic_scaffold_6_pilon.129	26142	0.007120582740753889
evm.model.hic_scaffold_6_pilon.129	11063	0.006750921253114939
evm.model.hic_scaffold_6_pilon.129	26586	0.007175676058977842
evm.model.hic_scaffold_6_pilon.129	24194	0.006447897758334875
evm.model.hic_scaffold_6_pilon.129	36652	0.00385989504866302
evm.model.hic_scaffold_6_pilon.129	24509	0.006717151962220669
evm.model.hic_scaffold_6_pilon.129	24376	0.007600587792694569
evm.model.hic_scaffold_6_pilon.129	11779	0.007175676058977842
evm.model.hic_scaffold_6_pilon.129	2089	0.007476018741726875
evm.model.hic_scaffold_6_pilon.129	27323	0.006479518488049507
evm.model.hic_scaffold_6_pilon.129	16596	0.006750921253114939
evm.model.hic_scaffold_6_pilon.129	12388	0.007175676058977842
evm.model.hic_scaffold_6_pilon.129	36575	0.006750921253114939
evm.model.hic_scaffold_6_pilon.129	34851	0.005978799425065517
evm.model.hic_scaffold_6_pilon.129	19239	0.006750921253114939
evm.model.hic_scaffold_6_pilon.129	23144	0.007175676058977842
evm.model.hic_scaffold_6_pilon.129	22107	0.006750921253114939
evm.model.hic_scaffold_6_pilon.129	12679	0.007175676058977842
evm.model.hic_scaffold_6_pilon.129	10862	0.006750921253114939
evm.model.contig_150_pilon.1	4212	0.1973944902420044
evm.model.hic_scaffold_3_pilon.1419	25486	0.00385989504866302
evm.model.hic_scaffold_3_pilon.1419	27112	0.00385989504866302
evm.model.hic_scaffold_3_pilon.1419	4976	0.039951156824827194
evm.model.hic_scaffold_14_pilon.54	21909	0.009840383194386959
evm.model.hic_scaffold_14_pilon.54	37067	0.006447897758334875
evm.model.hic_scaffold_14_pilon.54	26166	0.00385989504866302
evm.model.hic_scaffold_14_pilon.54	11686	0.00385989504866302
evm.model.hic_scaffold_14_pilon.54	8143	0.00385989504866302
evm.model.hic_scaffold_14_pilon.54	14385	0.00385989504866302
evm.model.hic_scaffold_14_pilon.54	8297	0.00385989504866302
evm.model.hic_scaffold_14_pilon.54	18246	0.00385989504866302
evm.model.hic_scaffold_14_pilon.54	7826	0.006447897758334875
evm.model.hic_scaffold_14_pilon.54	14560	0.00385989504866302
evm.model.hic_scaffold_14_pilon.54	22919	0.009840383194386959
evm.model.hic_scaffold_14_pilon.54	26607	0.00385989504866302
evm.model.hic_scaffold_14_pilon.54	23370	0.00385989504866302
evm.model.hic_scaffold_14_pilon.54	12152	0.006717151962220669
evm.model.hic_scaffold_14_pilon.54	13784	0.00385989504866302
evm.model.hic_scaffold_9_pilon.204	24862	0.5010205507278442
evm.model.hic_scaffold_9_pilon.204	7282	0.07203461974859238
evm.model.WTDall_ctg305.1	35000	0.6905741691589355
evm.model.WTDall_ctg305.1	37737	0.006272565107792616
evm.model.WTDall_ctg305.1	25907	0.7651262879371643
evm.model.WTDall_ctg305.1	28199	0.00791759230196476
evm.model.WTDall_ctg305.1	10663	0.8278564214706421
evm.model.WTDall_ctg305.1	23050	0.038516294211149216
evm.model.WTDall_ctg305.1	25392	0.00385989504866302
evm.model.WTDall_ctg305.1	32363	0.14119571447372437
evm.model.WTDall_ctg305.1	28398	0.00385989504866302
evm.model.WTDall_ctg305.1	24074	0.7651262879371643
evm.model.WTDall_ctg305.1	36329	0.00385989504866302
evm.model.WTDall_ctg305.1	22259	0.00385989504866302
evm.model.WTDall_ctg305.1	33154	0.00791759230196476
evm.model.WTDall_ctg305.1	35774	0.010177316144108772
evm.model.WTDall_ctg305.1	23621	0.00385989504866302
evm.model.WTDall_ctg305.1	10322	0.8278564214706421
evm.model.WTDall_ctg305.1	36387	0.7651262879371643
evm.model.WTDall_ctg305.1	22921	0.010210080072283745
evm.model.WTDall_ctg305.1	33403	0.7651262879371643
evm.model.WTDall_ctg305.1	31304	0.00385989504866302
evm.model.hic_scaffold_4_pilon.422	27394	0.005832587368786335
evm.model.hic_scaffold_4_pilon.422	29976	0.00385989504866302
evm.model.hic_scaffold_4_pilon.422	15845	0.0067359646782279015
evm.model.hic_scaffold_4_pilon.422	33460	0.00385989504866302
evm.model.hic_scaffold_4_pilon.422	21084	0.006717151962220669
evm.model.hic_scaffold_5_pilon.754	2458	0.013216588646173477
evm.model.hic_scaffold_5_pilon.754	34700	0.005832587368786335
evm.model.hic_scaffold_10_pilon.324	23263	0.05008462071418762
evm.model.hic_scaffold_10_pilon.324	29645	0.02992725558578968
evm.model.hic_scaffold_3_pilon.1103	27246	0.004552047699689865
evm.model.hic_scaffold_3_pilon.1118	628	0.006750921253114939
evm.model.hic_scaffold_3_pilon.1131	23183	0.00791759230196476
evm.model.hic_scaffold_2_pilon.143	881	0.9832936525344849
evm.model.hic_scaffold_9_pilon.1133	12646	0.00385989504866302
evm.model.hic_scaffold_10_pilon.940	12514	0.00385989504866302
evm.model.hic_scaffold_5_pilon.122	27092	0.00385989504866302
evm.model.hic_scaffold_5_pilon.122	23002	0.00385989504866302
evm.model.hic_scaffold_5_pilon.122	4097	0.017236217856407166
evm.model.hic_scaffold_1_pilon.124	1436	0.08392588794231415
evm.model.hic_scaffold_4_pilon.1021	4765	0.7651262879371643
evm.model.hic_scaffold_9_pilon.258	5761	0.011941413395106792
evm.model.hic_scaffold_9_pilon.268	102	0.011702832765877247
evm.model.hic_scaffold_9_pilon.268	23000	0.00385989504866302
evm.model.hic_scaffold_3_pilon.379	5255	0.017334436997771263
evm.model.hic_scaffold_8_pilon.949	26215	0.0044740173034369946
evm.model.hic_scaffold_8_pilon.949	5319	0.2266567051410675
evm.model.hic_scaffold_10_pilon.1164	25857	0.006256431806832552
evm.model.hic_scaffold_9_pilon.1515	36908	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	7373	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	18922	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	7009	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	7434	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	32470	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	17082	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	37694	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	26630	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	36269	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	12633	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	10926	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	37342	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	35973	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	37219	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	12505	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	8307	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	6319	0.023019982501864433
evm.model.hic_scaffold_9_pilon.1515	9533	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	35886	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	10909	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	10798	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	36085	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	10400	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	10288	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	29937	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	37188	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	34895	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	10581	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	23253	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	7458	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	35661	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	14073	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	37715	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	20220	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1515	3247	0.05600586161017418
evm.model.hic_scaffold_9_pilon.1521	6787	0.013719015754759312
evm.model.hic_scaffold_2_pilon.399	3003	0.007476018741726875
evm.model.hic_scaffold_5_pilon.250	32604	0.005832587368786335
evm.model.hic_scaffold_10_pilon.1364	3190	0.30268394947052
evm.model.hic_scaffold_10_pilon.1382	25236	0.014087249524891376
evm.model.hic_scaffold_10_pilon.1382	17269	0.006876039318740368
evm.model.hic_scaffold_10_pilon.1382	34714	0.03052840568125248
evm.model.hic_scaffold_9_pilon.1616	37244	0.00385989504866302
evm.model.hic_scaffold_9_pilon.1616	34986	0.006717151962220669
evm.model.hic_scaffold_9_pilon.1616	27030	0.006447897758334875
evm.model.hic_scaffold_54_pilon.1	7804	0.0726327896118164
evm.model.hic_scaffold_54_pilon.2	7804	0.0726327896118164
evm.model.hic_scaffold_10_pilon.1288	35821	0.00385989504866302
evm.model.hic_scaffold_8_pilon.732	8867	0.00385989504866302
evm.model.hic_scaffold_10_pilon.679	17625	0.006447897758334875
evm.model.hic_scaffold_10_pilon.679	29064	0.006717151962220669
evm.model.hic_scaffold_10_pilon.679	20193	0.00385989504866302
evm.model.hic_scaffold_10_pilon.679	37635	0.00385989504866302
evm.model.hic_scaffold_10_pilon.679	13166	0.00385989504866302
evm.model.hic_scaffold_10_pilon.679	26558	0.00385989504866302
evm.model.hic_scaffold_10_pilon.679	16105	0.017236217856407166
evm.model.hic_scaffold_10_pilon.679	23078	0.005821932572871447
evm.model.hic_scaffold_10_pilon.679	36200	0.007805002387613058
evm.model.hic_scaffold_10_pilon.679	12322	0.006447897758334875
evm.model.hic_scaffold_10_pilon.679	26745	0.006272565107792616
evm.model.hic_scaffold_10_pilon.679	23979	0.00385989504866302
evm.model.hic_scaffold_10_pilon.679	36573	0.006447897758334875
evm.model.hic_scaffold_10_pilon.679	30345	0.006717151962220669
evm.model.hic_scaffold_10_pilon.679	23314	0.00385989504866302
evm.model.hic_scaffold_10_pilon.680	17625	0.007476018741726875
evm.model.hic_scaffold_10_pilon.680	29064	0.006447897758334875
evm.model.hic_scaffold_10_pilon.680	16105	0.017236217856407166
evm.model.hic_scaffold_10_pilon.680	23078	0.006479518488049507
evm.model.hic_scaffold_10_pilon.680	12322	0.006621518172323704
evm.model.hic_scaffold_10_pilon.680	36573	0.007175676058977842
evm.model.hic_scaffold_7_pilon.1064	8555	0.9200899004936218
evm.model.hic_scaffold_3_pilon.314	26049	0.00385989504866302
evm.model.hic_scaffold_3_pilon.314	35931	0.023019982501864433
evm.model.hic_scaffold_3_pilon.314	468	0.20878319442272186
evm.model.hic_scaffold_2_pilon.751	10152	0.7651262879371643
evm.model.hic_scaffold_10_pilon.1412	19777	0.006717151962220669
evm.model.hic_scaffold_10_pilon.1412	19427	0.006717151962220669
evm.model.hic_scaffold_15_pilon.106	375	0.08392588794231415
evm.model.hic_scaffold_15_pilon.107	375	0.04923936352133751
evm.model.hic_scaffold_7_pilon.1480	37502	0.010005420073866844
evm.model.hic_scaffold_3_pilon.1077	33515	0.031146232038736343
evm.model.hic_scaffold_15_pilon.22	3111	0.0726327896118164
evm.model.hic_scaffold_10_pilon.1321	10375	0.2101307362318039
evm.model.hic_scaffold_10_pilon.1321	18025	0.00385989504866302
evm.model.hic_scaffold_1_pilon.1083	11730	0.006750921253114939
evm.model.hic_scaffold_1_pilon.1083	21628	0.0203282181173563
evm.model.hic_scaffold_1_pilon.1083	33263	0.007175676058977842
evm.model.hic_scaffold_1_pilon.1083	28976	0.006479518488049507
evm.model.hic_scaffold_1_pilon.1083	37361	0.007175676058977842
evm.model.hic_scaffold_1_pilon.1083	17597	0.006750921253114939
evm.model.hic_scaffold_1_pilon.1083	34377	0.006479518488049507
evm.model.hic_scaffold_1_pilon.1083	27467	0.006750921253114939
evm.model.hic_scaffold_1_pilon.1083	26223	0.006621518172323704
evm.model.hic_scaffold_1_pilon.1083	25229	0.006479518488049507
evm.model.hic_scaffold_1_pilon.1083	31228	0.007476018741726875
evm.model.hic_scaffold_1_pilon.1084	11730	0.006750921253114939
evm.model.hic_scaffold_1_pilon.1084	21628	0.006750921253114939
evm.model.hic_scaffold_1_pilon.1084	28976	0.006479518488049507
evm.model.hic_scaffold_1_pilon.1084	25229	0.006750921253114939
evm.model.hic_scaffold_1_pilon.1089	11730	0.006750921253114939
evm.model.hic_scaffold_10_pilon.185	9313	0.6874575018882751
evm.model.hic_scaffold_3_pilon.690	1879	0.007476018741726875
evm.model.hic_scaffold_3_pilon.1262	4251	0.0726327896118164
evm.model.hic_scaffold_3_pilon.1262	22914	0.007957348600029945
evm.model.hic_scaffold_3_pilon.1262	1933	0.007259667385369539
evm.model.hic_scaffold_4_pilon.409	13567	0.0067359646782279015
evm.model.hic_scaffold_4_pilon.409	23661	0.00385989504866302
evm.model.hic_scaffold_4_pilon.409	12240	0.014295963570475578
evm.model.hic_scaffold_4_pilon.410	15651	0.00385989504866302
evm.model.hic_scaffold_4_pilon.410	30820	0.00385989504866302
evm.model.hic_scaffold_4_pilon.410	27923	0.005832587368786335
evm.model.hic_scaffold_4_pilon.410	4905	0.006750921253114939
evm.model.hic_scaffold_5_pilon.508	267	0.3507606089115143
evm.model.hic_scaffold_5_pilon.566	27783	0.09797623753547668
evm.model.hic_scaffold_5_pilon.566	16274	0.01680798828601837
evm.model.hic_scaffold_1_pilon.1133	23596	0.007782321888953447
evm.model.hic_scaffold_1_pilon.1133	26656	0.00385989504866302
evm.model.hic_scaffold_1_pilon.1133	37637	0.006272565107792616
evm.model.hic_scaffold_1_pilon.1133	25580	0.009760422632098198
evm.model.hic_scaffold_1_pilon.1133	16259	0.04191320016980171
evm.model.hic_scaffold_1_pilon.1133	33844	0.004552047699689865
evm.model.hic_scaffold_1_pilon.1133	23630	0.00385989504866302
evm.model.hic_scaffold_1_pilon.1133	21627	0.005832587368786335
evm.model.hic_scaffold_1_pilon.1133	30396	0.007600587792694569
evm.model.hic_scaffold_1_pilon.1133	25218	0.009447126649320126
evm.model.hic_scaffold_1_pilon.1133	10476	0.010177316144108772
evm.model.hic_scaffold_1_pilon.1133	31004	0.00385989504866302
evm.model.hic_scaffold_7_pilon.955	19073	0.011408084072172642
evm.model.hic_scaffold_7_pilon.955	13786	0.006256431806832552
evm.model.hic_scaffold_7_pilon.955	15388	0.00385989504866302
evm.model.hic_scaffold_7_pilon.955	28312	0.00385989504866302
evm.model.hic_scaffold_7_pilon.955	31545	0.00385989504866302
evm.model.hic_scaffold_10_pilon.454	34942	0.00385989504866302
evm.model.hic_scaffold_10_pilon.454	29545	0.00385989504866302
evm.model.hic_scaffold_10_pilon.454	22796	0.00385989504866302
evm.model.hic_scaffold_10_pilon.454	33561	0.007175676058977842
evm.model.hic_scaffold_10_pilon.454	36175	0.00385989504866302
evm.model.hic_scaffold_10_pilon.454	34067	0.00385989504866302
evm.model.hic_scaffold_10_pilon.454	21626	0.006717151962220669
evm.model.hic_scaffold_10_pilon.454	9399	0.007476018741726875
evm.model.hic_scaffold_10_pilon.454	15189	0.007476018741726875
